Status,Prefix,random fuel code,Carbon intensity,EDRMS#,Fake Company,Fake contact name,Fake contact email,Application date,Approval date,Effective date,Expiry date,Fuel,Feedstock,Feedstock location,Misc,Fuel production facility city,Fuel production facility province/state,Fuel production facility country,Facility nameplate capacity random,Unit,Feedstock transport mode,Finished fuel transport mode,Former company,Notes
Approved,BCLCF,489.2,51.29,D28291372,Tran-Lee,Mrs. Tonya Bradley,shawn08@example.com,2021-03-15 00:00:00,2021-10-22 00:00:00,2020-07-29 00:00:00,2038-12-06 00:00:00,Ethanol,Corn,US Central,CCS,Minneapolis,Minnesota,United States of America,186132964,,Marine-international,Rail,,
Approved,BCLCF,570.1,36.72,D28291310,"Tucker, Kim and Mitchell",Emily Kidd,jamesmckinney@example.org,2023-07-27 00:00:00,2024-02-08 00:00:00,2023-08-01 00:00:00,2038-02-11 00:00:00,Ethanol,Sorghum,US Central,No CCS,Baton Rouge,Louisiana,United States of America,245323579,,Marine-international,Rail,,
Approved,BCLCF,499.1,24.98,D28291104,"Tucker, Smith and Carter",Shelly Perry,alvarezdeanna@example.net,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-03-21 00:00:00,Renewable naphtha,Yellow Grease (UCO),Asia,,Dallas,Texas,USA,1822925141,Litres,"Marine, Marine-domestic, Truck",Marine,,
Approved,C-BCLCF,433.2,24.44,D28291548,Tucker-Drake,Joseph Young,lopezmichael@example.com,2013-04-19 00:00:00,2013-05-10 00:00:00,2013-05-10 00:00:00,2040-01-18 00:00:00,Ethanol,Corn,Manitoba,,Calgary,Alberta,Canada,39318383,,Marine-international,"Marine-international, Rail",,
Approved,C-BCLCF,123.4,15.89,D28291065,Turner and Sons,Austin Kirby,vdeleon@example.net,2023-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2036-02-11 00:00:00,HDRD,Tallow,Ontario,Naphtha coproduct,Vancouver,British Columbia,Canada,166796195,Litres,Rail,Marine-international,,
Approved,C-BCLCF,122.4,11.85,D28291067,Turner LLC,Stacie Osborne,qtran@example.com,2025-11-10 00:00:00,2025-12-03 00:00:00,2026-01-01 00:00:00,2036-02-13 00:00:00,LNG,Renewable Natural Gas,BC,,Prince George,British Columbia,Canada,1508162,Kilowatt_hour,Adjacent,Truck,,
Approved,C-BCLCF,588.1,13.37,D28291248,"Turner, Escobar and Greene",James Blackwell,wilsonlisa@example.net,2023-05-18 00:00:00,2023-06-14 00:00:00,2023-05-15 00:00:00,2038-06-14 00:00:00,Renewable naphtha,Canola,Saskatchewan,,Vancouver,British Columbia,Canada,190325704,,Rail,Rail,,
Approved,C-BCLCF,363.2,2.46,D28291287,"Turner, Frederick and Li",Susan Bailey,lawrence51@example.org,2024-05-24 00:00:00,2025-01-08 00:00:00,2024-05-24 00:00:00,2036-11-25 00:00:00,HDRD,Canola,Saskatchewan,Co-processing in FCC,Vancouver,British Columbia,Canada,36074663,,Marine-international,Marine-international,,
Approved,C-BCLCF,475.1,13.06,D28291425,"Turner, Pearson and Long",Wendy Young,michaeldunn@example.net,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-09-24 00:00:00,HDRD,Tallow,Alberta,Co products used to produce H2,Prince George,British Columbia,Canada,180750844,,Rail,Marine-international,,
Approved,BCLCF,411.1,21.36,D28291462,Turner-Wright,Gabrielle Price,charles42@example.com,2015-01-12 00:00:00,2015-01-28 00:00:00,2015-01-09 00:00:00,2039-08-14 00:00:00,Ethanol,Corn,US Central,Waste Seed Corn,Cedar Rapids,Iowa,United States of America,95942580,,Marine-international,Rail,,
Approved,C-BCLCF,299.3,7.16,D28291084,Valdez Group,Tami Tran,strongnatasha@example.org,2024-03-09 00:00:00,2024-12-17 00:00:00,2024-01-01 00:00:00,2036-11-30 00:00:00,Renewable gasoline,Tallow,Ontario,Co-processing in FCC,Victoria,British Columbia,Canada,37782239,,Marine-international,Rail,,
Approved,C-BCLCF,233.3,4.26,D28291261,Valencia Group,Derek Campos,zsullivan@example.net,2023-12-22 00:00:00,2024-04-23 00:00:00,2024-01-01 00:00:00,2037-11-17 00:00:00,Biodiesel,Canola,Alberta,,Edmonton,Alberta,Canada,326836828,,Pipeline,Rail,,
Approved,C-BCLCF,394.1,46.9,D28291320,"Valentine, Medina and Thompson",Michelle Johnson,ygutierrez@example.org,2023-11-24 00:00:00,2024-01-25 00:00:00,2024-01-01 00:00:00,2038-03-04 00:00:00,Ethanol,Corn,Manitoba,,Regina,Saskatchewan,Canada,137618251,,Marine-international,Rail,,
Approved,C-BCLCF,755.2,0.19,D28291093,Vang LLC,Jose Foster,eric71@example.net,2024-05-01 00:00:00,2024-10-21 00:00:00,2024-07-01 00:00:00,2037-02-11 00:00:00,Renewable gasoline,Tallow,Washington,,Vancouver,British Columbia,Canada,217942185,,Marine-international,Marine-international,,
Approved,C-BCLCF,131.4,8.28,D28291408,Vang-Taylor,Victoria Mcconnell,evelyn72@example.com,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-09-06 00:00:00,HDRD,Yellow Grease (UCO),Alberta,Naphtha coproduct,Vancouver,British Columbia,Canada,173031468,,Rail,Marine-international,,
Approved,C-BCLCF,407.3,-2.77,D28291556,Vargas Inc,Mercedes Mann,kaylaknight@example.org,2017-01-19 00:00:00,2017-03-22 00:00:00,2017-01-19 00:00:00,2040-01-27 00:00:00,Ethanol,Wheat,Alberta,,Edmonton,Alberta,Canada,39671934,,Marine-international,"Marine-international, Rail",,
Approved,C-BCLCF,245.6,14.62,D28291389,Vargas-Chambers,Sherry Jones,lwest@example.net,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-07-30 00:00:00,HDRD,Tallow,Quebec,Co products used to produce H2,Prince George,British Columbia,Canada,188749606,,Rail,Marine-international,,
Approved,C-BCLCF,147.1,20.78,D28291041,Vargas-Garcia,William Thompson,kimberly73@example.org,2025-10-30 00:00:00,2025-12-11 00:00:00,2025-11-01 00:00:00,2036-01-18 00:00:00,Renewable naphtha,Tallow,Alberta,,Kelowna,British Columbia,Canada,165066715,Litres,Rail,Truck,,
Approved,BCLCF,396.4,19.69,D28291348,Vasquez and Sons,Kari Anderson,rrobinson@example.net,2024-04-04 00:00:00,2024-07-31 00:00:00,2024-04-10 00:00:00,2037-05-13 00:00:00,HDRD,Yellow Grease (UCO),South America,,New Orleans,Louisiana,United States of America,1242354424,,Marine,Rail,,
Approved,C-BCLCF,263.1,-10.68,D28291110,Vasquez-Phillips,Steven Garner,rebeccacunningham@example.net,2022-08-15 00:00:00,2024-07-31 00:00:00,2024-01-01 00:00:00,2037-06-30 00:00:00,Renewable gasoline,Tall Oil,BC,,Vancouver,British Columbia,Canada,201285454,,Marine-international,Marine-international,,
Approved,C-BCLCF,237.1,8.48,D28291420,Vasquez-Wallace,Jimmy Yu,thomas66@example.com,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-09-19 00:00:00,HDRD,Yellow Grease (UCO),US Central,Co products used to produce H2,Prince George,British Columbia,Canada,181702859,,Rail,Marine-international,,
Approved,C-BCLCF,751.2,-6.39,D28291095,Vaughn-Jensen,Thomas Garcia,sarah46@example.org,2024-05-01 00:00:00,2024-10-21 00:00:00,2024-07-01 00:00:00,2037-02-15 00:00:00,Renewable gasoline,Canola,Saskatchewan,,Vancouver,British Columbia,Canada,213931228,,Marine-international,Marine-international,,
Approved,BCLCF,277.3,36.43,D28291271,Vazquez LLC,Christopher Brock,gavinedwards@example.org,2024-10-07 00:00:00,2025-01-15 00:00:00,2024-10-27 00:00:00,2036-10-27 00:00:00,HDRD,Tallow,South Africa,,Houston,Texas,United States of America,1638003604,,"Marine, Marine-international",Marine-international,,
Approved,BCLCF,202.3,11.78,D28291341,Vega Ltd,Mr. Rickey Brown,ajones@example.com,2020-01-15 00:00:00,2020-08-25 00:00:00,2020-01-15 00:00:00,2039-02-25 00:00:00,Biodiesel,Canola,US Central,,Minneapolis,Minnesota,United States of America,400750389,,Rail,"Marine-international, Rail",,
Approved,BCLCF,397.1,28.98,D28291306,Vega PLC,Michelle Miles,walter56@example.org,2024-08-28 00:00:00,2024-11-27 00:00:00,2024-09-25 00:00:00,2037-01-23 00:00:00,HDRD,Tallow,US Central,,Austin,Texas,United States of America,329778201,,"Marine-international, Rail",Rail,,
Approved,BCLCF,201.4,-0.3,D28291344,Vega-Smith,Gabriel Williams,elizabeth00@example.com,2020-01-15 00:00:00,2020-08-25 00:00:00,2020-01-15 00:00:00,2039-02-28 00:00:00,Biodiesel,Canola,Saskatchewan,,Austin,Texas,United States of America,380071251,,Rail,"Marine-international, Rail",,
Approved,BCLCF,198.2,-8.83,D28291321,Velasquez LLC,Susan Pope,shelby05@example.com,2021-05-04 00:00:00,2021-10-18 00:00:00,2021-05-04 00:00:00,2039-01-02 00:00:00,Biodiesel,Soy,US Central,Crushed soy,Minneapolis,Minnesota,United States of America,394459208,,Adjacent,Rail,,
Approved,BCLCF,354.1,10.15,D28291360,Villarreal-Kelly,Jacob Butler,kingstacie@example.org,2019-05-29 00:00:00,2019-06-18 00:00:00,2019-05-29 00:00:00,2039-05-01 00:00:00,Biodiesel,Soy,US Central,,Kansas City,Missouri,United States of America,217731120,,Marine-international,Rail,,
Approved,C-BCLCF,586.2,16.92,D28291478,Villegas-Brown,Debra Todd,kimberly36@example.net,2022-10-19 00:00:00,2023-05-02 00:00:00,2023-05-15 00:00:00,2038-07-23 00:00:00,HDRD,Tallow,US Central,Naphtha coproduct,Prince George,British Columbia,Canada,191248929,,Rail,Marine-international,,
Approved,BCLCF,152.1,20.37,D28291443,Wagner PLC,Shawn Delgado,crystal71@example.org,2023-09-11 00:00:00,2024-03-04 00:00:00,2023-10-27 00:00:00,2038-01-09 00:00:00,HDRD,Yellow Grease (UCO),US Central,,Houston,Texas,United States of America,1984144787,,Rail,Marine,,
Approved,BCLCF,505.1,26.27,D28291340,Walker Group,Meghan Hill,pespinoza@example.net,2024-05-15 00:00:00,2024-09-09 00:00:00,2024-05-15 00:00:00,2037-04-14 00:00:00,HDRD,Soy,US Central,Soybean Oil,Cedar Rapids,Iowa,United States of America,435776954,,Rail,Rail,,
Approved,C-BCLCF,231.2,4.08,D28291284,Walker PLC,Charles Berger,anthonygrant@example.net,2024-06-14 00:00:00,2024-09-13 00:00:00,2024-11-01 00:00:00,2036-09-17 00:00:00,Alternative jet fuel,Canola,Saskatchewan,Co-Processing in FCC,Calgary,Alberta,Canada,30177674,Litres,Rail,Rail,,
Approved,C-BCLCF,376.1,6.3,D28291272,Walker PLC,Jennifer Hamilton,kimberly86@example.org,2022-08-05 00:00:00,2023-11-09 00:00:00,2022-08-05 00:00:00,2038-05-31 00:00:00,CNG,Organic Waste,British Columbia,Municipal wastewater as feedstock,Kelowna,British Columbia,Canada,58141,,Adjacent,Pipeline,,
Approved,BCLCF,409.2,4.1,D28291400,"Walker, Hicks and Lee",Gary Jones,jaredwade@example.org,2013-11-27 00:00:00,2013-12-18 00:00:00,2013-11-27 00:00:00,2039-10-25 00:00:00,Biodiesel,Yellow Grease (UCO),US Central,Waste Free Fatty Acid,St. Paul,Minnesota,United States of America,249356038,,Marine-international,Rail,,
Approved,C-BCLCF,110.1,7.61,D28291407,"Walker, Parrish and Clark",David Allen,kenneth33@example.com,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-31 00:00:00,HDRD,Yellow Grease (UCO),British Columbia,Naphtha coproduct,Prince George,British Columbia,Canada,158043711,,Rail,Marine-international,,
Approved,C-BCLCF,122.5,7.29,D28291068,Wall Ltd,Patricia Williams,tanderson@example.org,2025-11-10 00:00:00,2025-12-03 00:00:00,2026-01-01 00:00:00,2036-02-14 00:00:00,CNG,Renewable Natural Gas,BC,,Victoria,British Columbia,Canada,1520309,Kilowatt_hour,Adjacent,Pipeline,,
Approved,C-BCLCF,126.2,18.9,D28291092,"Wallace, Perkins and Torres",Johnathan Patel,danmarshall@example.org,2025-05-27 00:00:00,2025-12-03 00:00:00,2025-05-27 00:00:00,2036-03-09 00:00:00,Propane,Tallow,Washington,Co-Processing in FCC,Victoria,British Columbia,Canada,269872318,Litres,Rail,Truck,,
Approved,BCLCF,406.1,34.36,D28291458,"Waller, Bailey and Leon",Samantha Jackson,amandathompson@example.org,2018-05-25 00:00:00,2018-06-20 00:00:00,2018-05-25 00:00:00,2039-08-10 00:00:00,Ethanol,Corn,US Central,,Bismarck,North Dakota,United States of America,257096270,,Marine-international,Rail,,
Approved,C-BCLCF,540.1,13.58,D28291179,Waller-Black,Stephen Evans,cameronwilliams@example.net,2025-06-27 00:00:00,2025-08-18 00:00:00,2025-07-01 00:00:00,2036-06-04 00:00:00,HDRD,Canola,Manitoba,,Prince George,British Columbia,Canada,169586548,Litres,Rail,Truck,,
Approved,BCLCF,528.2,32.33,D28291238,Walsh PLC,James Bailey,hillamy@example.org,2023-04-10 00:00:00,2024-01-25 00:00:00,2023-04-10 00:00:00,2038-03-24 00:00:00,Renewable naphtha,Corn,US Central,Corn Oil,New Orleans,Louisiana,United States of America,1090360385,,Rail,Marine,,
Approved,PROXY,358.2,73.96,D28291036,Walsh-Mcmahon,Danny Freeman,sue43@example.com,2024-06-17 00:00:00,2024-06-18 00:00:00,2024-06-18 00:00:00,2036-01-13 00:00:00,Propane,Fossil-derived Natural Gas,Not Applicable,Natural Gas Plant,Regina,Saskatchewan,Canada,377248584,Litres,,,,
Approved,BCLCF,339.2,28.27,D28291201,"Walters, Owens and Fields",Teresa Frey,rdixon@example.net,2024-03-18 00:00:00,2024-05-30 00:00:00,2024-07-01 00:00:00,2037-09-29 00:00:00,Renewable naphtha,Corn,US Central,Corn Oil,Baton Rouge,Louisiana,United States of America,303816250,,"Marine, Marine-international, Rail","Marine, Rail",,
Approved,C-BCLCF,164.1,13.5,D28291186,"Walters, White and Miller",Andrea Valenzuela,ianderson@example.com,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-08-10 00:00:00,Renewable naphtha,Palm Sludge Oil,Indonesia,,Prince George,British Columbia,Canada,168912460,,"Marine, Rail",Marine-international,,
Approved,C-BCLCF,170.1,11.58,D28291260,Wang LLC,Nicole Sutton,linda58@example.org,2024-02-29 00:00:00,2025-02-12 00:00:00,2024-02-29 00:00:00,2036-08-24 00:00:00,HDRD,Canola,Saskatchewan,Co-Processing in DHT,Prince George,British Columbia,Canada,16302040,Litres,Rail,,,
Approved,BCLCF,355.3,18.32,D28291234,Ward and Sons,Mark Hickman,rmann@example.org,2025-01-14 00:00:00,2025-04-03 00:00:00,2025-02-01 00:00:00,2036-07-29 00:00:00,Ethanol,Corn Oil,US Central,61% CCS,Des Moines,Iowa,United States of America,232224883,Litres,Truck,Rail,,
Approved,BCLCF,482.1,45.3,D28291333,"Ward, Thompson and Owens",Michael Blanchard,gabrielhoffman@example.net,2023-01-26 00:00:00,2023-07-27 00:00:00,2023-01-26 00:00:00,2038-06-08 00:00:00,Ethanol,Corn,US Central,,St. Louis,Missouri,United States of America,582375203,,Marine-international,Rail,,
Approved,BCLCF,232.1,40.15,D28291261,Ward-Garza,Michael Sanchez,karenray@example.org,2024-12-12 00:00:00,2025-02-27 00:00:00,2024-12-12 00:00:00,2036-08-25 00:00:00,Ethanol,Corn,US Central,,Cedar Rapids,Iowa,United States of America,526524547,Litres,Truck,Rail,,
Approved,BCLCF,559.2,28.03,D28291383,Ward-James,Monica Rodriguez,lawrence25@example.org,2024-03-26 00:00:00,2024-07-11 00:00:00,2024-03-26 00:00:00,2037-07-12 00:00:00,HDRD,Corn,Brazil,,St. Louis,Missouri,United States of America,608729042,,Marine,Marine,,
Approved,C-BCLCF,370.1,52.53,D28291386,Warner and Sons,Sean Mccormick,aporter@example.org,2020-03-26 00:00:00,2020-03-30 00:00:00,2019-01-01 00:00:00,2039-03-22 00:00:00,Ethanol,Corn,US Central,No CCS,Saskatoon,Saskatchewan,Canada,125335093,,Rail,Rail,,
Approved,BCLCF,782.1,17.63,D28291375,Warren Group,Kelly Hood,debra99@example.net,2017-06-30 00:00:00,2017-07-05 00:00:00,2017-06-30 00:00:00,2039-06-27 00:00:00,Biodiesel,Canola,Alberta,,Minneapolis,Minnesota,United States of America,115287641,,Rail,Rail,,
Approved,BCLCF,287.3,25.92,D28291169,Warren-Brown,Deborah Larson,foleyjason@example.com,2024-06-11 00:00:00,2024-08-02 00:00:00,2024-06-11 00:00:00,2037-05-25 00:00:00,Renewable naphtha,Tallow,Alberta,,New Orleans,Louisiana,United States of America,712448249,,Rail,Rail,,
Approved,C-BCLCF,848.1,29.91,D28291448,"Washington, Brown and Brown",Amanda Lloyd,george67@example.com,2015-12-11 00:00:00,2016-04-06 00:00:00,2015-01-01 00:00:00,2039-07-18 00:00:00,Ethanol,Corn,US Central,CCS,Moose Jaw,Saskatchewan,Canada,142519914,,Rail,Rail,,
Approved,C-BCLCF,489.1,15.03,D28291366,"Washington, Hubbard and Potter",Mr. Jonathan Armstrong MD,mjackson@example.net,2021-10-06 00:00:00,2022-07-14 00:00:00,2022-01-01 00:00:00,2038-11-20 00:00:00,Ethanol,Wheat,Canada West,CCS,Regina,Saskatchewan,Canada,145213,,"Marine-international, Rail",Marine-international,,
Approved,C-BCLCF,225.1,21.45,D28291200,Washington-Proctor,Nicholas Watkins,mary70@example.org,2024-03-01 00:00:00,2024-05-09 00:00:00,2024-03-02 00:00:00,2037-10-27 00:00:00,Hydrogen,Water,British Columbia,Electrolysis,Kelowna,British Columbia,Canada,3448,,Adjacent,"Marine, Marine-international",,
Approved,BCLCF,235.1,16.09,D28291249,Watson LLC,Marissa Farley,xaustin@example.org,2024-03-18 00:00:00,2024-05-30 00:00:00,2024-03-19 00:00:00,2037-10-14 00:00:00,Biodiesel,Soy,US Central,,Des Moines,Iowa,United States of America,113276001,,"Marine-international, Rail",Rail,,
Approved,BCLCF,314.2,28.54,D28291445,"Watson, Jones and Bass",Michael Richardson,rmartin@example.net,2023-09-11 00:00:00,2024-03-04 00:00:00,2023-10-27 00:00:00,2038-01-13 00:00:00,HDRD,Corn Oil,US Central,,Dallas,Texas,United States of America,2125556886,,Rail,Marine,,
Approved,BCLCF,239.2,49.23,D28291405,"Watson, Lopez and Aguilar",Julie Everett,thomaskathryn@example.org,2019-10-28 00:00:00,2019-11-27 00:00:00,2019-10-28 00:00:00,2039-04-18 00:00:00,Ethanol,Corn,US Central,,Baton Rouge,Louisiana,United States of America,136299842,,Marine-international,Rail,,
Approved,C-BCLCF,493.1,21.58,D28291144,"Watts, Ortiz and Case",Stefanie Cooper,douglasstokes@example.net,2025-06-23 00:00:00,2025-10-29 00:00:00,2025-07-01 00:00:00,2036-04-30 00:00:00,HDRD,Canola,Manitoba,Co-Processing in DHT,Vancouver,British Columbia,Canada,210475,Litres,Truck,,,
Approved,BCLCF,144.1,9.39,D28291332,"Watts, Wheeler and Walsh",Amanda Chapman,mark08@example.com,2023-01-17 00:00:00,2023-11-09 00:00:00,2023-07-01 00:00:00,2038-05-24 00:00:00,Ethanol,Corn,US Central,"CCS, waste steam from coal power plant",Bismarck,North Dakota,United States of America,243951278,,Marine-international,Rail,,
Approved,C-BCLCF,206.1,12.4,D28291071,Webb and Sons,Isaiah Landry,anthony80@example.net,2025-05-27 00:00:00,2025-12-03 00:00:00,2025-05-27 00:00:00,2036-02-17 00:00:00,HDRD,Tall Oil,British Columbia,Co-Processing in FCC,Victoria,British Columbia,Canada,225015652,Litres,Truck,Truck,,
Approved,BCLCF,309.1,56.13,D28291409,Weber-Allen,Kristopher Hill,smithmaria@example.com,2018-11-12 00:00:00,2018-11-26 00:00:00,2018-11-12 00:00:00,2039-05-05 00:00:00,Ethanol,Corn,US Central,,St. Paul,Minnesota,United States of America,158581991,,Marine-international,Rail,,
Approved,BCLCF,492.1,28.83,D28291143,"Weeks, Castillo and Winters",Marilyn Torres,lopezalicia@example.net,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-04-29 00:00:00,Alternative jet fuel,Tallow,South America,,Dallas,Texas,USA,1961583773,Litres,"Marine, Marine-domestic",Marine,,
Approved,BCLCF,509.2,16.51,D28291237,Weiss-Pearson,Patrick Lindsey,zolsen@example.com,2024-03-28 00:00:00,2024-08-15 00:00:00,2024-03-28 00:00:00,2037-05-09 00:00:00,Biodiesel,Yellow Grease (UCO),US East,Glycerin - Displacement Allocation,Fargo,North Dakota,United States of America,58348469,,Marine-international,Rail,,
Approved,C-BCLCF,513.3,-20.21,D28291367,Welch-Durham,Hannah Martin,andrew72@example.org,2018-06-14 00:00:00,2018-10-01 00:00:00,2018-06-14 00:00:00,2039-06-01 00:00:00,Biodiesel,Tallow,Ontario,,Toronto,Ontario,Canada,71095451,,Marine-international,Rail,,
Approved,C-BCLCF,182.2,16.84,D28291415,Welch-Robertson,Sarah Andrews,johnsondenise@example.org,2022-10-19 00:00:00,2024-06-10 00:00:00,2024-07-01 00:00:00,2037-09-14 00:00:00,HDRD,Corn Oil,Ontario,Naphtha coproduct,Kelowna,British Columbia,Canada,185082836,,Rail,Marine-international,,
Approved,C-BCLCF,244.3,17.39,D28291365,Wells LLC,Michael Quinn,rgallegos@example.com,2024-07-25 00:00:00,2024-08-01 00:00:00,2024-07-25 00:00:00,2037-06-17 00:00:00,HDRD,Tallow,Alberta,,Kelowna,British Columbia,Canada,191796769,,"Marine-international, Rail",Marine-international,,
Approved,BCLCF,599.1,23.32,D28291106,Wells PLC,Veronica Walsh,robert76@example.com,2025-10-21 00:00:00,2025-12-03 00:00:00,2025-10-27 00:00:00,2036-03-23 00:00:00,Renewable naphtha,Yellow Grease (UCO),Oceania,,Dallas,Texas,USA,1993603177,Litres,"Marine, Truck",Marine,,
Approved,BCLCF,564.1,13.6,D28291314,Wells-Freeman,Susan Gamble,nicole30@example.org,2023-07-27 00:00:00,2024-02-08 00:00:00,2023-08-01 00:00:00,2038-02-15 00:00:00,Ethanol,Corn,US Central,74% CCS,Bismarck,North Dakota,United States of America,248512915,,Marine-international,Rail,,
Approved,BCLCF,184.2,21.57,D28291039,Wells-Vargas,Julie Gonzales,molly03@example.net,2025-02-25 00:00:00,2025-07-04 00:00:00,2025-03-01 00:00:00,2036-01-16 00:00:00,Alternative jet fuel,Soy,US Central,Soybean Oil,Kansas City,Missouri,USA,861854151,Litres,Rail,Rail,,
Approved,BCLCF,281.1,16.47,D28291328,West and Sons,David Johnson,khanwilliam@example.net,2021-03-12 00:00:00,2021-10-18 00:00:00,2021-03-12 00:00:00,2039-01-11 00:00:00,Biodiesel,Yellow Grease (UCO),US Central,,Minneapolis,Minnesota,United States of America,113045393,,Marine-international,Rail,,
Approved,BCLCF,336.1,34.81,D28291531,West Group,Joshua Campbell,onealjohnny@example.org,2013-01-17 00:00:00,2013-03-28 00:00:00,2013-03-28 00:00:00,2040-02-16 00:00:00,HDRD,Tallow,"Australia, New Zealand, Canada",,Jurong,NaN,Singapore,1070903695,,"Marine, Marine-international",Marine,,
Approved,C-BCLCF,571.1,11.74,D28291185,West LLC,Amanda Hernandez,jason20@example.org,2025-06-27 00:00:00,2025-08-18 00:00:00,2025-07-01 00:00:00,2036-06-10 00:00:00,HDRD,Yellow Grease (UCO),Alberta,,Kelowna,British Columbia,Canada,189732198,Litres,Rail,Truck,,
